id,file_id,yl,y,user_id,algorithm,created_at,updated_at,mode
2290,129,1,1,9,eer,2018-01-26 05:01:31.122143,2018-01-26 05:01:31.122183,test
2291,924,-1,2,10,jedi,2018-01-26 05:01:33.999868,2018-01-26 05:01:33.999908,teaching
2292,839,-1,2,9,eer,2018-01-26 05:01:35.145490,2018-01-26 05:01:35.145530,test
2293,189,-1,1,10,jedi,2018-01-26 05:01:37.534635,2018-01-26 05:01:37.534675,teaching
2294,172,1,1,9,eer,2018-01-26 05:01:38.369722,2018-01-26 05:01:38.369761,test
2295,101,1,1,9,eer,2018-01-26 05:01:40.993542,2018-01-26 05:01:40.993582,test
2296,161,1,1,10,jedi,2018-01-26 05:01:41.094756,2018-01-26 05:01:41.094797,teaching
2297,863,-1,2,10,jedi,2018-01-26 05:01:44.487978,2018-01-26 05:01:44.488018,teaching
2298,907,-1,2,9,eer,2018-01-26 05:01:45.681897,2018-01-26 05:01:45.681939,test
2299,874,1,2,8,imt,2018-01-26 05:01:47.759806,2018-01-26 05:01:47.759846,test
2300,141,1,1,9,eer,2018-01-26 05:01:48.667574,2018-01-26 05:01:48.667616,test
2301,148,1,1,10,jedi,2018-01-26 05:01:49.374058,2018-01-26 05:01:49.374098,teaching
2302,147,1,1,8,imt,2018-01-26 05:01:50.318744,2018-01-26 05:01:50.318784,test
2303,197,1,1,9,eer,2018-01-26 05:01:51.571357,2018-01-26 05:01:51.571397,test
2304,134,-1,1,10,jedi,2018-01-26 05:01:52.962434,2018-01-26 05:01:52.962476,teaching
2305,143,1,1,9,eer,2018-01-26 05:01:55.947140,2018-01-26 05:01:55.947182,test
2306,172,-1,1,8,imt,2018-01-26 05:01:56.173130,2018-01-26 05:01:56.173198,test
2307,201,1,1,10,jedi,2018-01-26 05:01:56.751596,2018-01-26 05:01:56.751638,teaching
2308,932,1,2,9,eer,2018-01-26 05:01:59.226586,2018-01-26 05:01:59.226651,test
2309,18,1,1,8,imt,2018-01-26 05:01:59.799551,2018-01-26 05:01:59.799594,test
2310,13,1,1,10,jedi,2018-01-26 05:02:01.347862,2018-01-26 05:02:01.347903,teaching
2311,165,1,1,8,imt,2018-01-26 05:02:01.847499,2018-01-26 05:02:01.847540,test
2312,791,-1,2,9,eer,2018-01-26 05:02:04.585949,2018-01-26 05:02:04.585988,test
2313,216,-1,1,10,jedi,2018-01-26 05:02:05.438352,2018-01-26 05:02:05.438391,teaching
2314,168,1,1,8,imt,2018-01-26 05:02:06.174376,2018-01-26 05:02:06.174416,test
2315,906,-1,2,9,eer,2018-01-26 05:02:07.034316,2018-01-26 05:02:07.034355,test
2316,873,-1,2,10,jedi,2018-01-26 05:02:08.630809,2018-01-26 05:02:08.630853,teaching
2317,868,-1,2,9,eer,2018-01-26 05:02:09.386921,2018-01-26 05:02:09.386961,test
2318,186,-1,1,8,imt,2018-01-26 05:02:11.344551,2018-01-26 05:02:11.344591,test
2319,779,1,2,10,jedi,2018-01-26 05:02:11.888760,2018-01-26 05:02:11.888805,teaching
2320,871,1,2,9,eer,2018-01-26 05:02:12.595043,2018-01-26 05:02:12.595112,test
2321,931,-1,2,10,jedi,2018-01-26 05:02:14.924836,2018-01-26 05:02:14.924876,teaching
2322,797,-1,2,8,imt,2018-01-26 05:02:14.931739,2018-01-26 05:02:14.931778,test
2323,879,-1,2,10,jedi,2018-01-26 05:02:18.551769,2018-01-26 05:02:18.551810,teaching
2324,22,1,1,8,imt,2018-01-26 05:02:18.842091,2018-01-26 05:02:18.842132,test
2325,773,-1,2,9,eer,2018-01-26 05:02:18.843440,2018-01-26 05:02:18.843484,test
2326,150,1,1,9,eer,2018-01-26 05:02:21.131473,2018-01-26 05:02:21.131514,test
2327,747,-1,2,8,imt,2018-01-26 05:02:22.780450,2018-01-26 05:02:22.780489,test
2328,817,1,2,9,eer,2018-01-26 05:02:23.883438,2018-01-26 05:02:23.883485,test
2329,234,-1,1,10,jedi,2018-01-26 05:02:24.033050,2018-01-26 05:02:24.033090,teaching
2330,930,-1,2,9,eer,2018-01-26 05:02:26.205247,2018-01-26 05:02:26.205287,test
2331,184,1,1,8,imt,2018-01-26 05:02:26.453975,2018-01-26 05:02:26.454014,test
2332,116,1,1,8,imt,2018-01-26 05:02:29.144069,2018-01-26 05:02:29.144116,test
2333,934,1,2,9,eer,2018-01-26 05:02:29.307231,2018-01-26 05:02:29.307269,test
2334,64,1,1,9,eer,2018-01-26 05:02:32.156151,2018-01-26 05:02:32.156189,test
2335,126,1,1,10,jedi,2018-01-26 05:02:32.860835,2018-01-26 05:02:32.860877,teaching
2336,75,1,1,8,imt,2018-01-26 05:02:34.649538,2018-01-26 05:02:34.649578,test
2337,115,1,1,10,jedi,2018-01-26 05:02:36.722658,2018-01-26 05:02:36.722700,teaching
2338,861,-1,2,9,eer,2018-01-26 05:02:36.772020,2018-01-26 05:02:36.772060,test
2339,197,-1,1,8,imt,2018-01-26 05:02:37.359453,2018-01-26 05:02:37.359493,test
2340,752,-1,2,9,eer,2018-01-26 05:02:40.300574,2018-01-26 05:02:40.300615,test
2341,828,-1,2,10,jedi,2018-01-26 05:02:40.827569,2018-01-26 05:02:40.827635,teaching
2342,852,1,2,8,imt,2018-01-26 05:02:41.483333,2018-01-26 05:02:41.483373,test
2343,73,1,1,9,eer,2018-01-26 05:02:42.589345,2018-01-26 05:02:42.589384,test
2344,924,-1,2,10,jedi,2018-01-26 05:02:44.285562,2018-01-26 05:02:44.285603,teaching
2345,121,1,1,8,imt,2018-01-26 05:02:44.587182,2018-01-26 05:02:44.587223,test
2346,817,-1,2,8,imt,2018-01-26 05:02:46.869711,2018-01-26 05:02:46.869758,test
2347,229,1,1,9,eer,2018-01-26 05:02:49.860416,2018-01-26 05:02:49.860460,test
2348,219,1,1,10,jedi,2018-01-26 05:02:50.408888,2018-01-26 05:02:50.408928,teaching
2349,121,1,1,9,eer,2018-01-26 05:02:52.573852,2018-01-26 05:02:52.573892,test
2350,225,-1,1,10,jedi,2018-01-26 05:02:53.906315,2018-01-26 05:02:53.906378,teaching
2351,852,1,2,9,eer,2018-01-26 05:02:56.357398,2018-01-26 05:02:56.357437,test
2352,45,1,1,10,jedi,2018-01-26 05:02:57.467331,2018-01-26 05:02:57.467376,teaching
2353,874,-1,2,9,eer,2018-01-26 05:02:58.660908,2018-01-26 05:02:58.660948,test
2354,88,1,1,10,jedi,2018-01-26 05:03:01.989465,2018-01-26 05:03:01.989506,teaching
2355,918,1,2,9,eer,2018-01-26 05:03:02.668732,2018-01-26 05:03:02.668773,test
2356,75,1,1,9,eer,2018-01-26 05:03:04.982237,2018-01-26 05:03:04.982279,test
2357,195,-1,1,10,jedi,2018-01-26 05:03:05.583220,2018-01-26 05:03:05.583259,teaching
2358,59,-1,1,10,jedi,2018-01-26 05:03:09.388355,2018-01-26 05:03:09.388395,teaching
2359,113,1,1,9,eer,2018-01-26 05:03:09.855051,2018-01-26 05:03:09.855112,test
2360,186,1,1,9,eer,2018-01-26 05:03:12.431431,2018-01-26 05:03:12.431469,test
2361,55,1,1,8,imt,2018-01-26 05:03:14.665790,2018-01-26 05:03:14.665832,test
2362,161,-1,1,10,jedi,2018-01-26 05:03:14.787307,2018-01-26 05:03:14.787347,teaching
2363,64,1,1,8,imt,2018-01-26 05:03:17.506116,2018-01-26 05:03:17.506158,test
2364,909,-1,2,9,eer,2018-01-26 05:03:19.623707,2018-01-26 05:03:19.623748,test
2365,129,-1,1,8,imt,2018-01-26 05:03:20.247177,2018-01-26 05:03:20.247216,test
2366,134,1,1,10,jedi,2018-01-26 05:03:21.730561,2018-01-26 05:03:21.730602,teaching
2367,1,1,1,9,eer,2018-01-26 05:03:22.087095,2018-01-26 05:03:22.087138,test
2368,72,1,1,9,eer,2018-01-26 05:03:24.519761,2018-01-26 05:03:24.519805,test
2369,873,-1,2,10,jedi,2018-01-26 05:03:26.186027,2018-01-26 05:03:26.186075,teaching
2370,113,-1,1,8,imt,2018-01-26 05:03:26.697939,2018-01-26 05:03:26.697979,test
2371,759,-1,2,9,eer,2018-01-26 05:03:27.095803,2018-01-26 05:03:27.095844,test
2372,163,1,1,9,eer,2018-01-26 05:03:30.285968,2018-01-26 05:03:30.286008,test
2373,13,1,1,10,jedi,2018-01-26 05:03:32.140736,2018-01-26 05:03:32.140778,teaching
2374,22,1,1,9,eer,2018-01-26 05:03:32.767775,2018-01-26 05:03:32.767816,test
2375,55,1,1,9,eer,2018-01-26 05:03:35.321246,2018-01-26 05:03:35.321309,test
2376,156,1,1,9,eer,2018-01-26 05:03:37.927006,2018-01-26 05:03:37.927047,test
2377,782,1,2,9,eer,2018-01-26 05:03:40.360784,2018-01-26 05:03:40.360824,test
2378,905,-1,2,9,eer,2018-01-26 05:03:42.919563,2018-01-26 05:03:42.919604,test
2379,147,1,1,9,eer,2018-01-26 05:03:45.295165,2018-01-26 05:03:45.295225,test
2380,183,1,1,9,eer,2018-01-26 05:03:47.694877,2018-01-26 05:03:47.694917,test
2381,137,1,1,9,eer,2018-01-26 05:03:49.999253,2018-01-26 05:03:49.999293,test
2382,152,-1,1,9,eer,2018-01-26 05:03:52.215904,2018-01-26 05:03:52.215945,test
2383,922,-1,2,9,eer,2018-01-26 05:03:54.344238,2018-01-26 05:03:54.344277,test
2384,819,1,2,8,imt,2018-01-26 05:03:56.542043,2018-01-26 05:03:56.542085,test
2385,243,1,1,9,eer,2018-01-26 05:03:57.152017,2018-01-26 05:03:57.152056,test
2386,11,1,1,8,imt,2018-01-26 05:03:58.817766,2018-01-26 05:03:58.817806,test
2387,51,1,1,9,eer,2018-01-26 05:03:59.992711,2018-01-26 05:03:59.992751,test
2388,760,-1,2,8,imt,2018-01-26 05:04:00.857592,2018-01-26 05:04:00.857632,test
2389,847,-1,2,8,imt,2018-01-26 05:04:02.884944,2018-01-26 05:04:02.884984,test
2390,915,1,2,9,eer,2018-01-26 05:04:04.441948,2018-01-26 05:04:04.441988,test
2391,174,1,1,8,imt,2018-01-26 05:04:06.263413,2018-01-26 05:04:06.263453,test
2392,847,-1,2,9,eer,2018-01-26 05:04:07.402365,2018-01-26 05:04:07.402407,test
2393,920,-1,2,9,eer,2018-01-26 05:04:09.889333,2018-01-26 05:04:09.889372,test
2394,11,1,1,9,eer,2018-01-26 05:04:14.178901,2018-01-26 05:04:14.178940,test
2395,52,1,1,8,imt,2018-01-26 05:04:16.717074,2018-01-26 05:04:16.717117,test
2396,52,1,1,9,eer,2018-01-26 05:04:18.152196,2018-01-26 05:04:18.152238,test
2397,98,1,1,8,imt,2018-01-26 05:04:19.438603,2018-01-26 05:04:19.438643,test
2398,183,1,1,10,jedi,2018-01-26 05:12:00.212357,2018-01-26 05:12:00.212398,test
2399,861,1,2,10,jedi,2018-01-26 05:12:03.639189,2018-01-26 05:12:03.639233,test
2400,849,1,2,10,jedi,2018-01-26 05:12:05.986342,2018-01-26 05:12:05.986402,test
2401,167,1,1,10,jedi,2018-01-26 05:12:08.070275,2018-01-26 05:12:08.070319,test
2402,818,-1,2,10,jedi,2018-01-26 05:12:10.599646,2018-01-26 05:12:10.599687,test
2403,747,1,2,10,jedi,2018-01-26 05:12:34.990478,2018-01-26 05:12:34.990540,test
2404,100,1,1,10,jedi,2018-01-26 05:12:38.329650,2018-01-26 05:12:38.329690,test
2405,866,-1,2,10,jedi,2018-01-26 05:12:40.632437,2018-01-26 05:12:40.632480,test
2406,119,-1,1,10,jedi,2018-01-26 05:12:42.915700,2018-01-26 05:12:42.915741,test
2407,197,1,1,10,jedi,2018-01-26 05:12:47.192719,2018-01-26 05:12:47.192761,test
2408,171,-1,1,10,jedi,2018-01-26 05:12:53.916693,2018-01-26 05:12:53.916733,test
2409,186,1,1,10,jedi,2018-01-26 05:12:56.158826,2018-01-26 05:12:56.158867,test
2410,227,1,1,10,jedi,2018-01-26 05:12:57.957387,2018-01-26 05:12:57.957428,test
2411,152,1,1,8,imt,2018-01-26 05:15:02.463854,2018-01-26 05:15:02.463894,test
2412,143,-1,1,8,imt,2018-01-26 05:15:04.937386,2018-01-26 05:15:04.937459,test
2413,891,-1,2,8,imt,2018-01-26 05:15:07.240470,2018-01-26 05:15:07.240510,test
2414,163,1,1,8,imt,2018-01-26 05:15:09.538380,2018-01-26 05:15:09.538419,test
2415,915,-1,2,8,imt,2018-01-26 05:15:12.074033,2018-01-26 05:15:12.074075,test
2416,141,1,1,8,imt,2018-01-26 05:15:14.198347,2018-01-26 05:15:14.198387,test
2417,922,1,2,8,imt,2018-01-26 05:15:16.506522,2018-01-26 05:15:16.506591,test
2418,935,-1,2,8,imt,2018-01-26 05:15:20.329504,2018-01-26 05:15:20.329544,test
2419,183,1,1,8,imt,2018-01-26 05:15:22.468636,2018-01-26 05:15:22.468675,test
2420,752,-1,2,8,imt,2018-01-26 05:15:24.864225,2018-01-26 05:15:24.864266,test
2421,811,1,2,8,imt,2018-01-26 05:15:26.897405,2018-01-26 05:15:26.897446,test
2422,763,-1,2,8,imt,2018-01-26 05:15:31.008585,2018-01-26 05:15:31.008625,test
2423,99,-1,1,8,imt,2018-01-26 05:15:33.671343,2018-01-26 05:15:33.671382,test
2424,936,1,2,8,imt,2018-01-26 05:15:37.217165,2018-01-26 05:15:37.217206,test
2425,888,-1,2,8,imt,2018-01-26 05:15:39.563836,2018-01-26 05:15:39.563895,test
2426,796,-1,2,8,imt,2018-01-26 05:15:42.539868,2018-01-26 05:15:42.539908,test
2427,51,1,1,8,imt,2018-01-26 05:15:45.244700,2018-01-26 05:15:45.244767,test
2428,832,1,2,8,imt,2018-01-26 05:15:50.192382,2018-01-26 05:15:50.192422,test
2429,782,-1,2,8,imt,2018-01-26 05:15:52.131576,2018-01-26 05:15:52.131616,test
2430,839,-1,2,8,imt,2018-01-26 05:15:54.429750,2018-01-26 05:15:54.429793,test
2431,843,1,2,8,imt,2018-01-26 05:15:56.336159,2018-01-26 05:15:56.336199,test
2432,33,1,1,8,imt,2018-01-26 05:16:01.761966,2018-01-26 05:16:01.762008,test
2433,73,1,1,10,jedi,2018-01-26 05:16:50.681863,2018-01-26 05:16:50.681903,test
2434,922,1,2,10,jedi,2018-01-26 05:16:53.558968,2018-01-26 05:16:53.559009,test
2435,855,1,2,10,jedi,2018-01-26 05:16:55.612664,2018-01-26 05:16:55.612739,test
2436,168,1,1,10,jedi,2018-01-26 05:16:57.865753,2018-01-26 05:16:57.865795,test
2437,116,1,1,10,jedi,2018-01-26 05:16:59.936583,2018-01-26 05:16:59.936623,test
2438,847,1,2,10,jedi,2018-01-26 05:17:01.937540,2018-01-26 05:17:01.937581,test
2439,165,1,1,10,jedi,2018-01-26 05:17:04.094526,2018-01-26 05:17:04.094567,test
2440,819,1,2,10,jedi,2018-01-26 05:17:06.083278,2018-01-26 05:17:06.083318,test
2441,750,1,2,10,jedi,2018-01-26 05:17:07.741677,2018-01-26 05:17:07.741718,test
2442,791,1,2,10,jedi,2018-01-26 05:17:09.753004,2018-01-26 05:17:09.753046,test
2443,874,1,2,10,jedi,2018-01-26 05:17:14.583876,2018-01-26 05:17:14.583917,test
2444,839,1,2,10,jedi,2018-01-26 05:17:16.743950,2018-01-26 05:17:16.743991,test
2445,64,1,1,10,jedi,2018-01-26 05:17:20.321134,2018-01-26 05:17:20.321198,test
2446,749,1,2,10,jedi,2018-01-26 05:17:22.072020,2018-01-26 05:17:22.072059,test
2447,150,1,1,8,imt,2018-01-26 05:17:22.130389,2018-01-26 05:17:22.130427,test
2448,100,1,1,8,imt,2018-01-26 05:17:24.881979,2018-01-26 05:17:24.882021,test
2449,163,1,1,10,jedi,2018-01-26 05:17:25.288054,2018-01-26 05:17:25.288112,test
2450,171,1,1,8,imt,2018-01-26 05:17:27.531770,2018-01-26 05:17:27.531818,test
2451,27,-1,1,8,imt,2018-01-26 05:17:31.986515,2018-01-26 05:17:31.986555,test
2452,143,1,1,10,jedi,2018-01-26 05:17:32.765480,2018-01-26 05:17:32.765548,test
2453,763,1,2,10,jedi,2018-01-26 05:17:34.995855,2018-01-26 05:17:34.995894,test
2454,830,1,2,8,imt,2018-01-26 05:17:36.959554,2018-01-26 05:17:36.959620,test
2455,156,-1,1,10,jedi,2018-01-26 05:17:37.313286,2018-01-26 05:17:37.313326,test
2456,855,-1,2,8,imt,2018-01-26 05:17:39.229553,2018-01-26 05:17:39.229593,test
2457,33,1,1,10,jedi,2018-01-26 05:17:41.061664,2018-01-26 05:17:41.061705,test
2458,119,1,1,8,imt,2018-01-26 05:17:53.580598,2018-01-26 05:17:53.580639,test
2459,150,-1,1,10,jedi,2018-01-26 05:23:37.046568,2018-01-26 05:23:37.046647,test
2460,141,1,1,10,jedi,2018-01-26 05:23:52.227672,2018-01-26 05:23:52.227712,test
2461,909,-1,2,10,jedi,2018-01-26 05:23:58.166388,2018-01-26 05:23:58.166452,test
2462,921,1,2,10,jedi,2018-01-26 05:24:06.562827,2018-01-26 05:24:06.562869,test
2463,758,1,2,10,jedi,2018-01-26 05:24:15.124325,2018-01-26 05:24:15.124365,test
2464,9,1,1,10,jedi,2018-01-26 05:24:16.818847,2018-01-26 05:24:16.818887,test
2465,934,1,2,10,jedi,2018-01-26 05:24:18.411168,2018-01-26 05:24:18.411209,test
2466,94,-1,1,10,jedi,2018-01-26 05:24:22.404463,2018-01-26 05:24:22.404502,test
2467,832,1,2,10,jedi,2018-01-26 05:24:24.665985,2018-01-26 05:24:24.666051,test
2468,930,-1,2,10,jedi,2018-01-26 05:24:32.711745,2018-01-26 05:24:32.711786,test
2469,773,1,2,10,jedi,2018-01-26 05:24:36.223842,2018-01-26 05:24:36.223881,test
2470,773,1,2,10,jedi,2018-01-26 05:24:37.565180,2018-01-26 05:24:37.565218,test
2471,232,1,1,10,jedi,2018-01-26 05:24:40.259955,2018-01-26 05:24:40.259997,test
2472,782,-1,2,10,jedi,2018-01-26 05:24:42.486816,2018-01-26 05:24:42.486856,test
2473,184,-1,1,10,jedi,2018-01-26 05:24:44.533914,2018-01-26 05:24:44.533954,test
2474,797,1,2,10,jedi,2018-01-26 05:24:48.079388,2018-01-26 05:24:48.079429,test
2475,243,1,1,10,jedi,2018-01-26 05:24:52.175172,2018-01-26 05:24:52.175213,test
2476,3,-1,1,10,jedi,2018-01-26 05:25:01.631819,2018-01-26 05:25:01.631882,test
2477,101,1,1,10,jedi,2018-01-26 05:25:04.221579,2018-01-26 05:25:04.221619,test
2478,868,-1,2,10,jedi,2018-01-26 05:25:06.807975,2018-01-26 05:25:06.808018,test
2479,99,1,1,10,jedi,2018-01-26 05:25:14.938402,2018-01-26 05:25:14.938441,test
2480,174,-1,1,10,jedi,2018-01-26 05:25:16.673536,2018-01-26 05:25:16.673576,test
2481,906,-1,2,10,jedi,2018-01-26 05:25:28.221389,2018-01-26 05:25:28.221428,test
2482,932,1,2,10,jedi,2018-01-26 05:25:32.047960,2018-01-26 05:25:32.048000,test
2483,891,-1,2,10,jedi,2018-01-26 05:25:34.830143,2018-01-26 05:25:34.830184,test
2484,52,-1,1,10,jedi,2018-01-26 05:25:42.167107,2018-01-26 05:25:42.167153,test
2485,149,-1,1,10,jedi,2018-01-26 05:25:46.564855,2018-01-26 05:25:46.564896,test
2486,883,1,2,10,jedi,2018-01-26 05:25:48.483927,2018-01-26 05:25:48.483968,test
2487,760,-1,2,10,jedi,2018-01-26 05:25:52.298639,2018-01-26 05:25:52.298682,test
2488,39,1,1,10,jedi,2018-01-26 05:25:59.759273,2018-01-26 05:25:59.759312,test
2489,98,-1,1,10,jedi,2018-01-26 05:26:04.480166,2018-01-26 05:26:04.480209,test
2490,752,1,2,10,jedi,2018-01-26 05:26:06.165260,2018-01-26 05:26:06.165302,test
2491,796,1,2,10,jedi,2018-01-26 05:26:08.127023,2018-01-26 05:26:08.127063,test
2492,229,1,1,10,jedi,2018-01-26 05:26:10.570197,2018-01-26 05:26:10.570239,test
2493,918,-1,2,10,jedi,2018-01-26 05:26:12.867850,2018-01-26 05:26:12.867890,test
2494,905,1,2,10,jedi,2018-01-26 05:26:23.116502,2018-01-26 05:26:23.116555,test
2495,22,-1,1,10,jedi,2018-01-26 05:26:25.947003,2018-01-26 05:26:25.947058,test
2496,876,1,2,10,jedi,2018-01-26 05:26:32.353937,2018-01-26 05:26:32.353977,test
2497,843,1,2,10,jedi,2018-01-26 05:26:34.193939,2018-01-26 05:26:34.194001,test
2498,934,1,2,8,imt,2018-01-26 05:26:36.102498,2018-01-26 05:26:36.102539,test
2499,936,1,2,10,jedi,2018-01-26 05:26:36.714395,2018-01-26 05:26:36.714434,test
2500,759,1,2,10,jedi,2018-01-26 05:26:38.886265,2018-01-26 05:26:38.886307,test
2501,73,-1,1,8,imt,2018-01-26 05:26:39.545835,2018-01-26 05:26:39.545876,test
2502,27,1,1,10,jedi,2018-01-26 05:26:40.739534,2018-01-26 05:26:40.739602,test
2503,791,-1,2,8,imt,2018-01-26 05:26:41.748434,2018-01-26 05:26:41.748474,test
2504,871,1,2,10,jedi,2018-01-26 05:26:42.867312,2018-01-26 05:26:42.867353,test
2505,94,1,1,8,imt,2018-01-26 05:26:43.631494,2018-01-26 05:26:43.631535,test
2506,55,1,1,10,jedi,2018-01-26 05:26:45.265846,2018-01-26 05:26:45.265886,test
2507,75,-1,1,10,jedi,2018-01-26 05:26:47.836293,2018-01-26 05:26:47.836334,test
2508,811,1,2,10,jedi,2018-01-26 05:26:50.062469,2018-01-26 05:26:50.062508,test
2509,129,-1,1,10,jedi,2018-01-26 05:26:51.751532,2018-01-26 05:26:51.751572,test
2510,121,1,1,10,jedi,2018-01-26 05:26:53.737069,2018-01-26 05:26:53.737109,test
2511,137,-1,1,10,jedi,2018-01-26 05:26:55.786624,2018-01-26 05:26:55.786664,test
2512,87,1,1,10,jedi,2018-01-26 05:26:57.807948,2018-01-26 05:26:57.807988,test
2513,101,1,1,8,imt,2018-01-26 05:26:59.794787,2018-01-26 05:26:59.794836,test
2514,30,1,1,10,jedi,2018-01-26 05:27:08.635381,2018-01-26 05:27:08.635420,test
2515,18,-1,1,10,jedi,2018-01-26 05:27:10.729111,2018-01-26 05:27:10.729149,test
2516,920,1,2,10,jedi,2018-01-26 05:27:12.680683,2018-01-26 05:27:12.680723,test
2517,817,-1,2,10,jedi,2018-01-26 05:27:14.400044,2018-01-26 05:27:14.400083,test
2518,51,1,1,10,jedi,2018-01-26 05:27:18.174868,2018-01-26 05:27:18.174908,test
2519,888,-1,2,10,jedi,2018-01-26 05:27:20.582857,2018-01-26 05:27:20.582899,test
2520,113,1,1,10,jedi,2018-01-26 05:27:22.286006,2018-01-26 05:27:22.286046,test
2521,152,-1,1,10,jedi,2018-01-26 05:27:24.886199,2018-01-26 05:27:24.886237,test
2522,172,1,1,10,jedi,2018-01-26 05:27:26.945882,2018-01-26 05:27:26.945924,test
2523,935,-1,2,10,jedi,2018-01-26 05:27:29.027158,2018-01-26 05:27:29.027198,test
2524,852,1,2,10,jedi,2018-01-26 05:27:31.757862,2018-01-26 05:27:31.757902,test
2525,830,-1,2,10,jedi,2018-01-26 05:27:34.834354,2018-01-26 05:27:34.834424,test
2526,11,1,1,10,jedi,2018-01-26 05:27:36.789936,2018-01-26 05:27:36.789978,test
2527,1,-1,1,10,jedi,2018-01-26 05:27:44.360699,2018-01-26 05:27:44.360739,test
2528,1,-1,1,10,jedi,2018-01-26 05:27:44.371387,2018-01-26 05:27:44.371428,test
2529,147,1,1,10,jedi,2018-01-26 05:27:46.974122,2018-01-26 05:27:46.974161,test
2530,72,1,1,10,jedi,2018-01-26 05:27:48.648883,2018-01-26 05:27:48.648966,test
2531,876,-1,2,8,imt,2018-01-26 05:33:17.132525,2018-01-26 05:33:17.132566,test
2532,156,1,1,8,imt,2018-01-26 05:33:20.144178,2018-01-26 05:33:20.144220,test
2533,758,1,2,8,imt,2018-01-26 05:33:28.953867,2018-01-26 05:33:28.953907,test
2534,232,1,1,8,imt,2018-01-26 05:33:37.836812,2018-01-26 05:33:37.836876,test
2535,167,1,1,8,imt,2018-01-26 05:33:45.167465,2018-01-26 05:33:45.167506,test
2536,868,-1,2,8,imt,2018-01-26 05:35:51.447161,2018-01-26 05:35:51.447203,test
2537,930,1,2,8,imt,2018-01-26 05:35:56.466229,2018-01-26 05:35:56.466269,test
2538,243,-1,1,8,imt,2018-01-26 05:45:29.820979,2018-01-26 05:45:29.821020,test
2539,866,-1,2,8,imt,2018-01-26 05:45:32.215756,2018-01-26 05:45:32.215798,test
2540,905,1,2,8,imt,2018-01-26 05:45:34.942153,2018-01-26 05:45:34.942193,test
2541,748,1,2,8,imt,2018-01-26 05:45:37.386236,2018-01-26 05:45:37.386276,test
2542,227,1,1,8,imt,2018-01-26 05:45:39.733780,2018-01-26 05:45:39.733820,test
2543,30,1,1,8,imt,2018-01-26 05:45:42.384382,2018-01-26 05:45:42.384422,test
2544,861,-1,2,8,imt,2018-01-26 05:45:45.571926,2018-01-26 05:45:45.571966,test
2545,750,-1,2,8,imt,2018-01-26 05:45:47.760625,2018-01-26 05:45:47.760667,test
2546,773,-1,2,8,imt,2018-01-26 05:45:51.609940,2018-01-26 05:45:51.609978,test
2547,871,-1,2,8,imt,2018-01-26 05:45:53.738370,2018-01-26 05:45:53.738411,test
2548,849,-1,2,8,imt,2018-01-26 05:45:56.103507,2018-01-26 05:45:56.103545,test
2549,907,-1,2,8,imt,2018-01-26 05:45:58.446577,2018-01-26 05:45:58.446643,test
2550,749,-1,2,8,imt,2018-01-26 05:46:01.504054,2018-01-26 05:46:01.504095,test
2551,1,1,1,8,imt,2018-01-26 05:46:03.616228,2018-01-26 05:46:03.616269,test
2552,72,1,1,8,imt,2018-01-26 05:46:06.088905,2018-01-26 05:46:06.088946,test
2553,883,-1,2,8,imt,2018-01-26 05:46:08.648138,2018-01-26 05:46:08.648178,test
2554,918,1,2,8,imt,2018-01-26 05:46:11.234114,2018-01-26 05:46:11.234153,test
2555,932,-1,2,8,imt,2018-01-26 05:46:14.139746,2018-01-26 05:46:14.139787,test
2556,138,1,1,11,rt,2018-01-26 16:12:22.514643,2018-01-26 16:12:22.514683,teaching
2557,35,-1,1,11,rt,2018-01-26 16:12:35.108709,2018-01-26 16:12:35.108749,teaching
2558,870,-1,2,11,rt,2018-01-26 16:12:45.723620,2018-01-26 16:12:45.723661,teaching
2559,808,-1,2,11,rt,2018-01-26 16:13:06.452722,2018-01-26 16:13:06.452763,teaching
2560,903,-1,2,11,rt,2018-01-26 16:13:13.811064,2018-01-26 16:13:13.811132,teaching
2561,924,-1,2,11,rt,2018-01-26 16:13:23.371899,2018-01-26 16:13:23.371938,teaching
2562,928,1,2,11,rt,2018-01-26 16:13:34.988752,2018-01-26 16:13:34.988792,teaching
2563,884,-1,2,11,rt,2018-01-26 16:13:45.311820,2018-01-26 16:13:45.311859,teaching
2564,20,1,1,11,rt,2018-01-26 16:13:50.534406,2018-01-26 16:13:50.534448,teaching
2565,158,-1,1,11,rt,2018-01-26 16:13:57.214983,2018-01-26 16:13:57.215033,teaching
2566,823,-1,2,11,rt,2018-01-26 16:14:08.526223,2018-01-26 16:14:08.526264,teaching
2567,20,1,1,11,rt,2018-01-26 16:14:27.086596,2018-01-26 16:14:27.086634,teaching
2568,235,1,1,11,rt,2018-01-26 16:14:43.097620,2018-01-26 16:14:43.097659,teaching
2569,901,-1,2,11,rt,2018-01-26 16:14:48.677310,2018-01-26 16:14:48.677350,teaching
2570,820,-1,2,11,rt,2018-01-26 16:14:53.615649,2018-01-26 16:14:53.615689,teaching
2571,48,-1,1,11,rt,2018-01-26 16:15:04.702540,2018-01-26 16:15:04.702581,teaching
2572,175,-1,1,11,rt,2018-01-26 16:15:18.942630,2018-01-26 16:15:18.942669,teaching
2573,215,-1,1,11,rt,2018-01-26 16:15:23.394784,2018-01-26 16:15:23.394844,teaching
